registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2008-04-23,0.0185,RUB,skill_fill_tbank,tbank_reestr,
2009-04-20,0.0265,RUB,skill_fill_tbank,tbank_reestr,
2010-04-20,0.125,RUB,skill_fill_yahoo,yahoo_ex_div,
2011-05-10,0.023,RUB,skill_fill_yahoo,yahoo_ex_div,
2011-05-11,0.23,RUB,skill_fill_tbank,tbank_reestr,
2012-04-24,0.0235,RUB,skill_fill_yahoo,yahoo_ex_div,
2013-04-29,0.02362,RUB,skill_fill_yahoo,yahoo_ex_div,
2014-07-09,0.0234,RUB,skill_fill_dohod,,
2015-07-13,0.2336,RUB,skill_fill_dohod,,
2016-07-05,0.0519,RUB,skill_fill_dohod,,
2016-09-14,0.47,RUB,moex_iss,,
2017-05-29,0.78,RUB,moex_iss,,
2018-10-09,0.519216,RUB,moex_iss,,
2019-01-09,0.2648,RUB,moex_iss,,
2019-06-25,0.5,RUB,moex_iss,,
2020-07-28,1.35,RUB,moex_iss,,
2021-07-12,0.06,RUB,moex_iss,,
2022-07-12,0.54,RUB,moex_iss,,
2023-07-12,0.798,RUB,moex_iss,,
2024-07-10,0.772,RUB,moex_iss,,
2025-07-14,0.9573,RUB,moex_iss,,
