registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2010-05-18,0.009239,RUB,skill_fill_yahoo,yahoo_ex_div,
2011-05-12,0.0246,RUB,manual_disclosure,,
2012-05-16,0.025,RUB,skill_fill_yahoo,yahoo_ex_div,
2013-05-10,0.088201,RUB,skill_fill_yahoo,yahoo_ex_div,
2014-07-11,0.06,RUB,moex_iss,,
2015-07-06,0.0422,RUB,skill_fill_dohod,,
2016-06-26,0.13,RUB,moex_iss,,
2017-06-21,0.0312,RUB,skill_fill_dohod,,
2018-06-18,0.0316,RUB,skill_fill_dohod,,
2019-06-25,0.059,RUB,moex_iss,,
2020-01-14,0.04237,RUB,moex_iss,,
2020-06-09,0.02546,RUB,moex_iss,,
2021-06-01,0.0493,RUB,moex_iss,,
2022-07-03,0.095,RUB,moex_iss,,
2023-01-08,0.0849,RUB,moex_iss,,
2023-06-30,0.0121,RUB,moex_iss,,
2024-07-05,0.14282,RUB,moex_iss,,
2025-07-08,0.15054,RUB,moex_iss,,
