registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2014-07-14,2.33,RUB,skill_fill_yahoo,yahoo_ex_div,
2015-07-15,2.56,RUB,skill_fill_yahoo,yahoo_ex_div,
2016-06-14,6.24,RUB,skill_fill_yahoo,yahoo_ex_div,
2017-01-06,2.55,RUB,skill_fill_yahoo,yahoo_ex_div,
2017-06-15,4.6,RUB,skill_fill_yahoo,yahoo_ex_div,
2017-12-15,38.28,RUB,skill_fill_yahoo,yahoo_ex_div,
2018-07-12,11.07,RUB,moex_iss,,
2022-09-30,5.93,RUB,moex_iss,,
2023-06-05,7.2,RUB,moex_iss,,
2024-05-28,7.2,RUB,moex_iss,,
2024-12-24,2.92,RUB,moex_iss,,
2025-05-25,26.76,RUB,moex_iss,,
2025-09-29,7.59,RUB,skill_fill_yahoo,yahoo_ex_div,
2025-12-26,4.07,RUB,skill_fill_yahoo,yahoo_ex_div,
