registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2012-05-02,0.25,RUB,skill_fill_yahoo,yahoo_ex_div,
2013-03-18,0.25,RUB,skill_fill_yahoo,yahoo_ex_div,
2014-05-12,0.25,RUB,skill_fill_yahoo,yahoo_ex_div,
2015-05-15,0.25,RUB,skill_fill_yahoo,yahoo_ex_div,
2016-05-10,0.25,RUB,skill_fill_yahoo,yahoo_ex_div,
2017-04-21,0.25,RUB,skill_fill_yahoo,yahoo_ex_div,
2018-06-15,0.25,RUB,skill_fill_yahoo,yahoo_ex_div,
2019-05-06,0.25,RUB,moex_iss,,
2020-07-10,0.25,RUB,moex_iss,,
2021-05-06,0.25,RUB,moex_iss,,
2021-09-20,0.25,RUB,moex_iss,,
2022-07-11,0.25,RUB,moex_iss,,
2023-07-11,0.25,RUB,moex_iss,,
2024-07-09,0.25,RUB,moex_iss,,
2025-07-10,0.25,RUB,moex_iss,,
2026-06-29,0.25,RUB,skill_fill_tbank,tbank_reestr,
