registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2010-05-11,9.991578,RUB,skill_fill_yahoo,yahoo_ex_div,
2011-05-05,4.638237,RUB,skill_fill_yahoo,yahoo_ex_div,
2012-04-12,5.144769,RUB,skill_fill_yahoo,yahoo_ex_div,
2012-07-30,21.00615,RUB,skill_fill_yahoo,yahoo_ex_div,
2013-04-08,54.645786,RUB,skill_fill_yahoo,yahoo_ex_div,
2013-08-09,46.06,RUB,moex_iss,,
2014-06-13,89.15,RUB,moex_iss,,
2014-10-10,78.3,RUB,moex_iss,,
2014-12-30,152.07,RUB,moex_iss,,
2015-06-19,132.57,RUB,moex_iss,,
2015-10-09,88.4,RUB,moex_iss,,
2016-01-08,179.77,RUB,moex_iss,,
2016-06-17,42.3,RUB,moex_iss,,
2016-09-23,84.6,RUB,moex_iss,,
2016-12-23,126.12,RUB,moex_iss,,
2017-06-23,67.41,RUB,moex_iss,,
2017-09-15,115.51,RUB,moex_iss,,
2018-07-06,135.5,RUB,moex_iss,,
2018-12-21,137.38,RUB,moex_iss,,
2019-06-14,166.78,RUB,moex_iss,,
2020-01-10,147.19,RUB,moex_iss,,
2020-06-19,157.0,RUB,moex_iss,,
2021-01-08,245.31,RUB,moex_iss,,
2021-06-25,245.31,RUB,moex_iss,,
2021-12-31,294.37,RUB,moex_iss,,
2024-01-11,412.13,RUB,moex_iss,,
2024-07-15,412.13,RUB,moex_iss,,
2025-01-09,560.0,RUB,moex_iss,,
