registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2004-05-11,0.04,RUB,skill_fill_tbank,tbank_reestr,
2005-05-05,0.1,RUB,skill_fill_tbank,tbank_reestr,
2007-05-10,0.12,RUB,skill_fill_tbank,tbank_reestr,
2008-05-10,0.14,RUB,skill_fill_tbank,tbank_reestr,
2010-05-07,0.45,RUB,skill_fill_tbank,tbank_reestr,
2010-05-11,0.29723,RUB,skill_fill_yahoo,yahoo_ex_div,
2011-04-26,0.38,RUB,skill_fill_tbank,tbank_reestr,
2011-04-27,0.250994,RUB,skill_fill_yahoo,yahoo_ex_div,
2012-04-19,0.290625,RUB,skill_fill_yahoo,yahoo_ex_div,
2012-04-20,0.44,RUB,skill_fill_tbank,tbank_reestr,
2013-04-22,0.29723,RUB,skill_fill_yahoo,yahoo_ex_div,
2013-04-23,0.45,RUB,skill_fill_tbank,tbank_reestr,
2014-07-15,0.330255,RUB,skill_fill_yahoo,yahoo_ex_div,
2014-07-16,0.5,RUB,skill_fill_tbank,tbank_reestr,
2015-07-15,0.20757221660623,RUB,skill_fill_tbank,tbank_reestr,
2016-07-14,0.396306,RUB,skill_fill_yahoo,yahoo_ex_div,
2016-07-17,0.6,RUB,skill_fill_tbank,tbank_reestr,
2017-07-14,0.594459,RUB,skill_fill_yahoo,yahoo_ex_div,
2017-07-17,0.9,RUB,skill_fill_tbank,tbank_reestr,
2018-07-17,1.14,RUB,moex_iss,,
