registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2010-04-20,0.017753,RUB,skill_fill_yahoo,yahoo_ex_div,
2011-04-27,0.051949,RUB,skill_fill_yahoo,yahoo_ex_div,
2011-10-13,0.112254,RUB,skill_fill_yahoo,yahoo_ex_div,
2013-04-23,0.004832,RUB,skill_fill_yahoo,yahoo_ex_div,
2015-12-10,0.030997,RUB,skill_fill_yahoo,yahoo_ex_div,
2016-12-12,0.052,RUB,skill_fill_yahoo,yahoo_ex_div,
2018-07-09,0.0116502,RUB,moex_iss,,
2018-07-09,0.0185868,RUB,skill_fill_dohod,,
2019-12-02,0.014843,RUB,moex_iss,,
2020-10-30,0.0223,RUB,moex_iss,,
2021-07-06,0.037173,RUB,moex_iss,,
2021-12-06,0.023076,RUB,moex_iss,,
2023-07-07,0.032768,RUB,moex_iss,,
2023-12-05,0.037197,RUB,moex_iss,,
2024-12-10,0.091818,RUB,moex_iss,,
2025-12-12,0.104087,RUB,skill_fill_yahoo,yahoo_ex_div,
