registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2015-07-06,43.9,RUB,skill_fill_yahoo,yahoo_ex_div,
2016-07-12,219.48,RUB,skill_fill_yahoo,yahoo_ex_div,
