registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2002-04-03,0.7653,RUB,skill_fill_tbank,tbank_reestr,
2003-03-30,1.055,RUB,skill_fill_tbank,tbank_reestr,
2004-04-12,0.167,RUB,skill_fill_tbank,tbank_reestr,
2005-05-16,0.64,RUB,skill_fill_tbank,tbank_reestr,
2007-05-08,0.4545898,RUB,skill_fill_tbank,tbank_reestr,
2008-04-18,0.982227,RUB,skill_fill_tbank,tbank_reestr,
2009-04-27,1.6508,RUB,skill_fill_tbank,tbank_reestr,
2010-05-12,3.493337,RUB,skill_fill_yahoo,yahoo_ex_div,
2011-05-12,4.080437,RUB,skill_fill_yahoo,yahoo_ex_div,
2012-05-03,1.519788,RUB,skill_fill_yahoo,yahoo_ex_div,
2013-05-07,1.323473,RUB,skill_fill_yahoo,yahoo_ex_div,
2014-07-10,0.4556,RUB,skill_fill_yahoo,yahoo_ex_div,
2017-06-23,8.107405,RUB,skill_fill_yahoo,yahoo_ex_div,
2018-06-18,13.4682,RUB,skill_fill_yahoo,yahoo_ex_div,
2019-07-01,11.1364,RUB,moex_iss,,
2020-06-11,13.6226,RUB,moex_iss,,
2021-06-29,15.1688,RUB,moex_iss,,
2022-06-10,21.2238,RUB,moex_iss,,
2023-01-08,0.4435,RUB,moex_iss,,
2023-06-27,18.8302,RUB,moex_iss,,
2024-07-02,22.2453,RUB,moex_iss,,
2025-07-03,25.9523,RUB,moex_iss,,
2026-06-17,36.7247,RUB,skill_fill_tbank,tbank_reestr,
