registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2010-05-19,0.347123,RUB,skill_fill_yahoo,yahoo_ex_div,
2011-05-03,0.511327,RUB,skill_fill_yahoo,yahoo_ex_div,
2012-05-28,0.522853,RUB,skill_fill_yahoo,yahoo_ex_div,
2013-04-15,0.584147,RUB,skill_fill_yahoo,yahoo_ex_div,
2015-10-07,0.277155,RUB,skill_fill_yahoo,yahoo_ex_div,
2016-06-14,0.766707,RUB,skill_fill_yahoo,yahoo_ex_div,
2017-06-09,0.444344,RUB,skill_fill_yahoo,yahoo_ex_div,
2018-07-03,0.5072173755,RUB,moex_iss,,
2019-07-10,0.4550026303,RUB,moex_iss,,
2020-06-17,0.6065124464,RUB,moex_iss,,
2021-06-08,0.6471407623,RUB,moex_iss,,
2022-06-01,0.846632,RUB,skill_fill_yahoo,yahoo_ex_div,
2023-06-02,1.1335132838,RUB,moex_iss,,
2024-06-10,1.3313884236,RUB,moex_iss,,
2025-06-18,2.2545983445,RUB,moex_iss,,
