registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2012-05-05,471.64,RUB,skill_fill_dohod,,
2013-05-07,804.96,RUB,skill_fill_dohod,,
2014-07-08,998.77,RUB,skill_fill_dohod,,
2015-07-08,1713.22,RUB,skill_fill_dohod,,
2016-07-13,1734.32,RUB,skill_fill_dohod,,
2017-07-13,1051.46,RUB,skill_fill_dohod,,
2018-07-11,1035.34,RUB,moex_iss,,
2019-07-09,1490.13,RUB,moex_iss,,
2020-06-09,1766.52,RUB,moex_iss,,
2021-07-07,1132.93,RUB,moex_iss,,
2023-07-12,391.54,RUB,moex_iss,,
2024-07-08,240.67,RUB,moex_iss,,
2025-07-08,447.54,RUB,moex_iss,,
