registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2012-05-14,0.0579,RUB,skill_fill_dohod,,
2013-05-17,0.2895,RUB,skill_fill_dohod,,
2014-07-07,0.0793,RUB,skill_fill_dohod,,
2014-07-07,0.3002,RUB,skill_fill_dohod,,
2015-07-07,0.2776,RUB,skill_fill_dohod,,
2016-07-04,0.1973,RUB,skill_fill_dohod,,
2016-12-19,0.0431,RUB,skill_fill_dohod,,
2016-12-19,0.0727,RUB,skill_fill_dohod,,
2017-07-04,0.0173,RUB,skill_fill_dohod,,
2017-07-04,0.0937,RUB,skill_fill_dohod,,
2017-12-18,0.111,RUB,skill_fill_dohod,,
2018-07-03,0.1110252759795,RUB,moex_iss,,
2018-12-18,0.1110252759795,RUB,moex_iss,,
2019-06-25,0.111025275979,RUB,moex_iss,,
2019-12-15,0.111025275979,RUB,moex_iss,,
2020-06-22,0.111025275979,RUB,moex_iss,,
2020-12-20,0.111025275979,RUB,moex_iss,,
2021-06-22,0.126886029691,RUB,moex_iss,,
2021-12-17,0.190329044536,RUB,moex_iss,,
