registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2011-05-20,0.008601,RUB,skill_fill_yahoo,yahoo_ex_div,
2012-05-23,0.007893,RUB,skill_fill_yahoo,yahoo_ex_div,
2013-05-24,0.009556,RUB,skill_fill_yahoo,yahoo_ex_div,
2014-07-08,0.013588,RUB,skill_fill_dohod,,
2015-07-07,0.015619,RUB,skill_fill_dohod,,
2016-07-08,0.038863,RUB,skill_fill_dohod,,
2017-07-10,0.046625,RUB,skill_fill_dohod,,
2018-07-07,0.0263335,RUB,moex_iss,,
2019-07-09,0.0367388,RUB,moex_iss,,
2020-10-10,0.03568039,RUB,moex_iss,,
2021-07-10,0.0530482,RUB,moex_iss,,
2022-07-10,0.05304937,RUB,moex_iss,,
2023-07-11,0.050254795,RUB,moex_iss,,
2025-07-11,0.075648608,RUB,moex_iss,,
