registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2011-05-03,0.0048759,RUB,manual_disclosure,,
2012-05-16,0.000999,RUB,skill_fill_yahoo,yahoo_ex_div,
2015-06-24,0.008142,RUB,skill_fill_yahoo,yahoo_ex_div,
2016-06-17,0.005674,RUB,skill_fill_yahoo,yahoo_ex_div,
2017-06-19,0.008253,RUB,skill_fill_yahoo,yahoo_ex_div,
2018-07-10,0.016319020075,RUB,moex_iss,,
2019-06-28,0.036784587,RUB,moex_iss,,
2020-07-10,0.0544445744,RUB,moex_iss,,
2021-07-02,0.0600458012915,RUB,moex_iss,,
2022-07-11,0.0965536029864,RUB,moex_iss,,
2023-07-10,0.0580758473514,RUB,moex_iss,,
2025-11-05,0.059817,RUB,skill_fill_yahoo,yahoo_ex_div,
