registry_close,amount,currency,source,registry_close_source
2021-07-20,220.26,RUB,skill_fill_tbank,tbank_reestr
2022-10-20,173.67,RUB,skill_fill_tbank,tbank_reestr
2023-07-20,93.08,RUB,skill_fill_tbank,tbank_reestr
2024-07-18,92.72,RUB,skill_fill_tbank,tbank_reestr
2025-07-20,146.5,RUB,skill_fill_tbank,tbank_reestr
2026-07-20,246.88,RUB,skill_fill_tbank,tbank_reestr
