registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2012-05-02,0.00112,RUB,skill_fill_yahoo,yahoo_ex_div,
2013-04-30,0.00163,RUB,manual_disclosure,,
2014-07-09,0.0001,RUB,skill_fill_yahoo,yahoo_ex_div,
2015-06-26,0.0001,RUB,skill_fill_yahoo,yahoo_ex_div,
2016-06-27,0.001274,RUB,skill_fill_yahoo,yahoo_ex_div,
2017-06-26,0.007044,RUB,skill_fill_dohod,,
2018-06-11,0.014841,RUB,skill_fill_yahoo,yahoo_ex_div,
2019-06-10,0.01318622,RUB,moex_iss,,
2020-01-14,0.0053946,RUB,moex_iss,,
2020-06-09,0.00106762,RUB,moex_iss,,
2022-06-28,0.00032305,RUB,moex_iss,,
2024-07-04,0.0062,RUB,moex_iss,,
2025-07-09,0.0074,RUB,moex_iss,,
2026-07-02,0.0212,RUB,skill_fill_tbank,tbank_reestr,
