registry_close,amount,currency,source,registry_close_source
2023-10-01,0.000750899784314,RUB,moex_iss,
2024-07-11,0.0020155386950748244,RUB,moex_iss,
2025-07-14,0.003535043045335881,RUB,moex_iss,
