registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2013-05-21,1.22,RUB,skill_fill_yahoo,yahoo_ex_div,
2014-07-11,2.38,RUB,moex_iss,,
2015-05-12,3.87,RUB,moex_iss,,
2016-05-16,7.11,RUB,moex_iss,,
2017-05-16,7.68,RUB,moex_iss,,
2017-09-29,2.49,RUB,moex_iss,,
2018-05-15,5.47,RUB,moex_iss,,
2019-05-14,7.7,RUB,moex_iss,,
2020-05-15,7.93,RUB,moex_iss,,
2021-05-14,9.45,RUB,moex_iss,,
2023-06-16,4.84,RUB,moex_iss,,
2024-06-14,17.35,RUB,moex_iss,,
2025-07-10,26.11,RUB,moex_iss,,
2026-07-09,19.57,RUB,skill_fill_tbank,tbank_reestr,
