registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2013-04-12,22.0,RUB,skill_fill_yahoo,yahoo_ex_div,
2014-06-09,25.0,RUB,skill_fill_yahoo,yahoo_ex_div,
2015-06-05,20.0,RUB,skill_fill_yahoo,yahoo_ex_div,
2016-06-10,20.0,RUB,skill_fill_yahoo,yahoo_ex_div,
2017-06-02,25.0,RUB,skill_fill_yahoo,yahoo_ex_div,
2018-06-04,30.0,RUB,skill_fill_yahoo,yahoo_ex_div,
2019-06-10,30.0,RUB,moex_iss,,
2020-07-28,30.0,RUB,moex_iss,,
2021-06-09,300.0,RUB,moex_iss,,
2022-05-31,300.0,RUB,moex_iss,,
2023-05-02,400.0,RUB,moex_iss,,
2024-05-25,2700.0,RUB,moex_iss,,
2024-12-15,2100.0,RUB,moex_iss,,
2025-07-06,2100.0,RUB,moex_iss,,
2025-12-23,1995.0,RUB,skill_fill_yahoo,yahoo_ex_div,
