registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2011-05-13,2.91,RUB,skill_fill_yahoo,yahoo_ex_div,
2012-05-12,87.68,RUB,skill_fill_yahoo,yahoo_ex_div,
2013-05-13,86.67,RUB,skill_fill_yahoo,yahoo_ex_div,
2014-07-09,81.47,RUB,skill_fill_yahoo,yahoo_ex_div,
2015-07-09,70.96,RUB,skill_fill_yahoo,yahoo_ex_div,
2016-09-19,347.6,RUB,skill_fill_yahoo,yahoo_ex_div,
2017-05-25,46.81,RUB,skill_fill_yahoo,yahoo_ex_div,
2017-07-10,46.81,RUB,skill_fill_yahoo,yahoo_ex_div,
2018-05-25,293.04,RUB,skill_fill_yahoo,yahoo_ex_div,
2019-05-30,480.37,RUB,skill_fill_yahoo,yahoo_ex_div,
2019-10-02,154.57,RUB,skill_fill_yahoo,yahoo_ex_div,
2020-12-24,2866.06,RUB,skill_fill_yahoo,yahoo_ex_div,
2021-05-10,215.91,RUB,skill_fill_yahoo,yahoo_ex_div,
2021-08-09,331.06,RUB,skill_fill_yahoo,yahoo_ex_div,
2021-11-25,349.06,RUB,skill_fill_yahoo,yahoo_ex_div,
2022-05-05,467.81,RUB,skill_fill_yahoo,yahoo_ex_div,
2022-08-11,647.73,RUB,skill_fill_yahoo,yahoo_ex_div,
2023-05-08,1223.49,RUB,skill_fill_yahoo,yahoo_ex_div,
2023-08-08,287.88,RUB,skill_fill_yahoo,yahoo_ex_div,
2023-11-17,431.82,RUB,skill_fill_yahoo,yahoo_ex_div,
2024-05-08,503.79,RUB,skill_fill_yahoo,yahoo_ex_div,
2024-07-08,359.85,RUB,skill_fill_yahoo,yahoo_ex_div,
2025-11-12,314.87,RUB,skill_fill_yahoo,yahoo_ex_div,
