registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2011-05-05,0.001251,RUB,skill_fill_yahoo,yahoo_ex_div,
2012-05-12,0.0028,RUB,skill_fill_yahoo,yahoo_ex_div,
2013-05-10,0.00425,RUB,skill_fill_yahoo,yahoo_ex_div,
2014-07-10,0.00563,RUB,skill_fill_yahoo,yahoo_ex_div,
2015-06-26,0.0031,RUB,skill_fill_yahoo,yahoo_ex_div,
2016-06-24,0.008364,RUB,skill_fill_yahoo,yahoo_ex_div,
2017-06-15,0.011793,RUB,skill_fill_yahoo,yahoo_ex_div,
2018-06-11,0.040247,RUB,skill_fill_yahoo,yahoo_ex_div,
2019-06-25,0.040746,RUB,moex_iss,,
2020-01-14,0.0163239,RUB,moex_iss,,
2021-06-15,0.0259262,RUB,moex_iss,,
2022-06-27,0.0278233,RUB,moex_iss,,
2023-01-08,0.03015,RUB,moex_iss,,
2023-06-23,0.00204,RUB,moex_iss,,
2024-06-28,0.03883,RUB,moex_iss,,
2025-07-01,0.050215,RUB,moex_iss,,
