registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2007-04-06,0.0001,RUB,skill_fill_tbank,tbank_reestr,
2008-04-02,7.3465e-06,RUB,skill_fill_tbank,tbank_reestr,
