registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2007-05-21,4.3,RUB,skill_fill_tbank,tbank_reestr,
2007-11-08,3.63,RUB,skill_fill_tbank,tbank_reestr,
2008-05-15,1.03,RUB,skill_fill_tbank,tbank_reestr,
2008-10-03,1.75,RUB,skill_fill_tbank,tbank_reestr,
2011-05-20,0.85,RUB,skill_fill_yahoo,yahoo_ex_div,
2011-10-03,0.93,RUB,manual_disclosure,,
2012-05-22,2.7,RUB,skill_fill_yahoo,yahoo_ex_div,
2012-09-28,1.5,RUB,skill_fill_yahoo,yahoo_ex_div,
2013-05-21,0.84,RUB,skill_fill_yahoo,yahoo_ex_div,
2013-10-04,1.04,RUB,moex_iss,,
2014-07-07,0.78,RUB,moex_iss,,
2015-01-12,0.4,RUB,moex_iss,,
2015-10-23,2.42,RUB,moex_iss,,
2016-10-10,1.94,RUB,moex_iss,,
2017-06-20,1.96,RUB,moex_iss,,
2018-07-02,2.28,RUB,moex_iss,,
2019-07-18,2.55,RUB,moex_iss,,
2020-12-07,3.0,RUB,moex_iss,,
2021-04-26,9.67,RUB,moex_iss,,
2021-09-17,17.71,RUB,moex_iss,,
2022-05-27,0.82,RUB,moex_iss,,
2022-09-09,9.68,RUB,moex_iss,,
2023-01-31,6.78,RUB,moex_iss,,
2023-09-05,13.45,RUB,moex_iss,,
2024-06-04,9.51,RUB,moex_iss,,
