registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2010-05-12,0.19,RUB,skill_fill_yahoo,yahoo_ex_div,
2011-05-05,0.1164,RUB,skill_fill_yahoo,yahoo_ex_div,
2012-04-16,0.1234,RUB,skill_fill_yahoo,yahoo_ex_div,
2013-04-26,0.53,RUB,skill_fill_yahoo,yahoo_ex_div,
2014-06-24,0.41,RUB,skill_fill_yahoo,yahoo_ex_div,
2015-06-10,0.53,RUB,skill_fill_yahoo,yahoo_ex_div,
2016-06-16,0.53,RUB,skill_fill_yahoo,yahoo_ex_div,
2025-04-18,0.23,RUB,skill_fill_yahoo,yahoo_ex_div,
2025-07-11,0.32,RUB,skill_fill_yahoo,yahoo_ex_div,
2025-09-19,0.215029,RUB,skill_fill_yahoo,yahoo_ex_div,
