registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2015-05-21,23.48,RUB,manual_disclosure,,
2015-10-02,15.29,RUB,manual_disclosure,,
2016-05-27,39.69,RUB,manual_disclosure,,
2016-09-23,14.91,RUB,manual_disclosure,,
2017-04-13,34.35,RUB,manual_disclosure,,
2017-09-14,13.84,RUB,manual_disclosure,,
2018-04-12,16.27,RUB,manual_disclosure,,
2018-09-14,7.63,RUB,manual_disclosure,,
2019-04-26,25.24,RUB,manual_disclosure,,
2019-09-13,12.5,RUB,manual_disclosure,,
2020-04-17,21.18,RUB,manual_disclosure,,
2020-09-18,13.9,RUB,manual_disclosure,,
2021-04-16,76.44,RUB,manual_disclosure,,
2021-09-10,65.5,RUB,manual_disclosure,,
