registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2010-05-04,26.0,RUB,skill_fill_tbank,tbank_reestr,
2011-05-11,100.0,RUB,skill_fill_tbank,tbank_reestr,
2012-05-04,280.0,RUB,skill_fill_tbank,tbank_reestr,
2013-05-27,172.0,RUB,skill_fill_tbank,tbank_reestr,
2015-02-03,95.0,RUB,skill_fill_tbank,tbank_reestr,
2016-07-14,135.0,RUB,skill_fill_tbank,tbank_reestr,
