registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2011-05-27,1.0000000000000002e-06,RUB,skill_fill_tbank,tbank_reestr,0.01
2015-06-08,0.00104,RUB,skill_fill_yahoo,yahoo_ex_div,
2016-06-21,0.0178,RUB,skill_fill_dohod,,
2017-06-20,0.1468,RUB,skill_fill_dohod,,
2018-06-01,0.13,RUB,moex_iss,,
2019-05-31,0.171635536398468,RUB,moex_iss,,
2020-06-01,0.196192528735633,RUB,moex_iss,,
2021-06-07,0.180711206896552,RUB,moex_iss,,
2022-06-10,0.23658380041773,RUB,moex_iss,,
2023-05-30,0.28365531801897,RUB,moex_iss,,
2024-06-03,0.325999263608046,RUB,moex_iss,,
2025-06-09,0.353756516888506,RUB,moex_iss,,
2026-06-09,0.32142530578458,RUB,skill_fill_tbank,tbank_reestr,
