registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2014-12-12,0.303,USD,skill_fill_tbank,tbank_reestr,10.0
2016-06-03,0.17,USD,skill_fill_tbank,tbank_reestr,10.0
2016-12-16,0.21000000000000002,USD,skill_fill_tbank,tbank_reestr,10.0
2017-06-16,0.17,USD,skill_fill_tbank,tbank_reestr,10.0
2017-09-08,0.2,USD,skill_fill_tbank,tbank_reestr,10.0
2017-12-01,0.18,USD,skill_fill_tbank,tbank_reestr,10.0
2017-12-01,0.21999999999999997,USD,skill_fill_tbank,tbank_reestr,10.0
2018-04-03,0.31,USD,skill_fill_tbank,tbank_reestr,10.0
2018-06-15,0.24,USD,skill_fill_tbank,tbank_reestr,10.0
2018-09-14,0.24,USD,skill_fill_tbank,tbank_reestr,10.0
2018-12-07,0.28,USD,skill_fill_tbank,tbank_reestr,10.0
2019-03-22,0.32,USD,skill_fill_tbank,tbank_reestr,10.0
2019-05-24,0.17,USD,skill_fill_tbank,tbank_reestr,10.0
2020-03-27,0.21000000000000002,USD,skill_fill_tbank,tbank_reestr,10.0
2020-03-27,15.73,RUB,manual_disclosure,,
2020-05-29,0.14,USD,skill_fill_tbank,tbank_reestr,10.0
2020-05-29,10.35,RUB,manual_disclosure,,
2020-08-21,0.2,USD,skill_fill_tbank,tbank_reestr,10.0
2020-08-21,14.72,RUB,manual_disclosure,,
2020-11-27,0.25,USD,skill_fill_tbank,tbank_reestr,10.0
2020-11-27,19.29,RUB,manual_disclosure,,
2021-03-26,0.24,USD,skill_fill_tbank,tbank_reestr,10.0
2021-03-26,17.51,RUB,manual_disclosure,,
2024-11-25,92.5,RUB,moex_iss,,
2025-05-16,32.0,RUB,moex_iss,,
2025-07-17,33.0,RUB,moex_iss,,
2025-10-06,35.0,RUB,skill_fill_tbank,tbank_reestr,10.0
2026-01-08,36.0,RUB,skill_fill_tbank,tbank_reestr,10.0
2026-05-25,4.5,RUB,skill_fill_tbank,tbank_reestr,
