registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2011-09-12,2.93,RUB,manual_disclosure,,
2012-02-23,3.05,RUB,manual_disclosure,,
2013-02-15,5.69,RUB,manual_disclosure,,
2014-02-18,7.98,RUB,manual_disclosure,,
2014-10-17,3.0,RUB,manual_disclosure,,
2015-09-11,6.11,RUB,manual_disclosure,,
2016-07-08,5.46,RUB,manual_disclosure,,
2017-01-20,5.44,RUB,manual_disclosure,,
2018-01-25,6.97,RUB,manual_disclosure,,
2019-10-03,3.61,RUB,manual_disclosure,,
2020-11-04,2.27,RUB,manual_disclosure,,
2022-08-01,1.87,RUB,manual_disclosure,,
