registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2010-05-13,0.00176,RUB,skill_fill_yahoo,yahoo_ex_div,
2011-05-24,0.002255,RUB,skill_fill_yahoo,yahoo_ex_div,
2012-05-23,0.002685,RUB,skill_fill_yahoo,yahoo_ex_div,
2014-07-04,0.0113,RUB,skill_fill_yahoo,yahoo_ex_div,
2015-07-10,0.0086,RUB,skill_fill_yahoo,yahoo_ex_div,
2016-07-13,0.0962,RUB,skill_fill_yahoo,yahoo_ex_div,
2017-06-19,0.0157,RUB,skill_fill_yahoo,yahoo_ex_div,
2018-06-15,0.006035,RUB,skill_fill_yahoo,yahoo_ex_div,
2019-07-03,0.010955421,RUB,moex_iss,,
2020-06-17,0.0091,RUB,moex_iss,,
2023-06-30,0.0352,RUB,moex_iss,,
2024-06-27,0.0236,RUB,moex_iss,,
2025-06-23,0.021,RUB,moex_iss,,
