registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2010-03-10,0.106024,RUB,skill_fill_yahoo,yahoo_ex_div,
2011-02-21,0.115984,RUB,skill_fill_yahoo,yahoo_ex_div,
2012-03-07,0.298795,RUB,skill_fill_yahoo,yahoo_ex_div,
2013-03-12,0.270545,RUB,skill_fill_yahoo,yahoo_ex_div,
2014-05-05,0.32658,RUB,skill_fill_yahoo,yahoo_ex_div,
2015-05-05,0.32658,RUB,skill_fill_yahoo,yahoo_ex_div,
2016-04-19,0.32658,RUB,skill_fill_yahoo,yahoo_ex_div,
2017-07-04,0.32658,RUB,skill_fill_yahoo,yahoo_ex_div,
2018-05-02,0.963855,RUB,skill_fill_yahoo,yahoo_ex_div,
2019-05-08,0.562248995983936,RUB,moex_iss,,
2020-05-06,0.562248995983936,RUB,moex_iss,,
2021-04-28,0.562248995983936,RUB,moex_iss,,
2022-05-04,0.562248995983936,RUB,moex_iss,,
2023-05-10,0.562248995983936,RUB,moex_iss,,
2024-05-03,0.68682891566,RUB,moex_iss,,
2025-04-21,0.883534136546185,RUB,moex_iss,,
2026-04-20,0.963855,RUB,skill_fill_yahoo,yahoo_ex_div,
