registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
1998-09-30,0.04,USD,skill_fill_tbank,tbank_reestr,
1999-01-04,0.04,USD,skill_fill_tbank,tbank_reestr,
1999-03-31,0.04,USD,skill_fill_tbank,tbank_reestr,
1999-06-30,0.04,USD,skill_fill_tbank,tbank_reestr,
1999-09-30,0.05,USD,skill_fill_tbank,tbank_reestr,
2000-01-03,0.05,USD,skill_fill_tbank,tbank_reestr,
2000-03-31,0.05,USD,skill_fill_tbank,tbank_reestr,
2000-06-30,0.05,USD,skill_fill_tbank,tbank_reestr,
2000-09-29,0.05,USD,skill_fill_tbank,tbank_reestr,
2001-01-02,0.05,USD,skill_fill_tbank,tbank_reestr,
2001-03-30,0.05,USD,skill_fill_tbank,tbank_reestr,
2001-06-29,0.05,USD,skill_fill_tbank,tbank_reestr,
2001-09-28,0.05,USD,skill_fill_tbank,tbank_reestr,
2002-01-02,0.05,USD,skill_fill_tbank,tbank_reestr,
2002-04-01,0.05,USD,skill_fill_tbank,tbank_reestr,
2002-06-28,0.05,USD,skill_fill_tbank,tbank_reestr,
2002-09-30,0.05,USD,skill_fill_tbank,tbank_reestr,
2003-01-02,0.05,USD,skill_fill_tbank,tbank_reestr,
2003-04-02,0.05,USD,skill_fill_tbank,tbank_reestr,
2003-06-30,0.05,USD,skill_fill_tbank,tbank_reestr,
2003-09-30,0.05,USD,skill_fill_tbank,tbank_reestr,
2004-01-02,0.06,USD,skill_fill_tbank,tbank_reestr,
2004-03-31,0.06,USD,skill_fill_tbank,tbank_reestr,
2004-06-30,0.06,USD,skill_fill_tbank,tbank_reestr,
2004-09-30,0.06,USD,skill_fill_tbank,tbank_reestr,
2005-01-04,0.07,USD,skill_fill_tbank,tbank_reestr,
2005-03-30,0.07,USD,skill_fill_tbank,tbank_reestr,
2005-06-29,0.07,USD,skill_fill_tbank,tbank_reestr,
2005-09-30,0.07,USD,skill_fill_tbank,tbank_reestr,
2006-01-04,0.07,USD,skill_fill_tbank,tbank_reestr,
2006-03-30,0.08,USD,skill_fill_tbank,tbank_reestr,
2006-06-28,0.08,USD,skill_fill_tbank,tbank_reestr,
2006-09-29,0.08,USD,skill_fill_tbank,tbank_reestr,
2007-01-04,0.09,USD,skill_fill_tbank,tbank_reestr,
2007-04-05,0.09,USD,skill_fill_tbank,tbank_reestr,
2007-06-28,0.09,USD,skill_fill_tbank,tbank_reestr,
2007-10-04,0.11,USD,skill_fill_tbank,tbank_reestr,
2008-01-04,0.11,USD,skill_fill_tbank,tbank_reestr,
2008-04-03,0.12,USD,skill_fill_tbank,tbank_reestr,
2008-06-26,0.14,USD,skill_fill_tbank,tbank_reestr,
2008-10-02,0.14,USD,skill_fill_tbank,tbank_reestr,
2009-01-08,0.14,USD,skill_fill_tbank,tbank_reestr,
2009-03-31,0.14,USD,skill_fill_tbank,tbank_reestr,
2009-06-30,0.14,USD,skill_fill_tbank,tbank_reestr,
2009-09-30,0.14,USD,skill_fill_tbank,tbank_reestr,
2010-01-04,0.14,USD,skill_fill_tbank,tbank_reestr,
