registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2010-04-15,0.016783,RUB,skill_fill_yahoo,yahoo_ex_div,
2011-04-28,0.06166,RUB,skill_fill_yahoo,yahoo_ex_div,
2012-04-09,0.10015,RUB,skill_fill_yahoo,yahoo_ex_div,
2013-05-10,0.022916,RUB,skill_fill_yahoo,yahoo_ex_div,
2014-05-26,0.011832,RUB,skill_fill_yahoo,yahoo_ex_div,
2016-06-24,0.132474,RUB,skill_fill_yahoo,yahoo_ex_div,
2018-03-23,0.025141,RUB,skill_fill_yahoo,yahoo_ex_div,
2018-07-02,0.016586439,RUB,moex_iss,,
2019-06-10,0.016586439,RUB,moex_iss,,
2022-07-20,0.003534,RUB,manual_disclosure,,
2022-07-20,0.0090563,RUB,moex_iss,,
2022-07-20,0.027611,RUB,manual_disclosure,,
2023-05-23,0.0476815,RUB,moex_iss,,
2024-10-01,0.104920183,RUB,moex_iss,,
