registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2006-08-15,1.5,RUB,skill_fill_tbank,tbank_reestr,
2007-04-16,1.5,RUB,skill_fill_tbank,tbank_reestr,
2007-08-24,1.5,RUB,skill_fill_tbank,tbank_reestr,
2008-04-18,3.0,RUB,skill_fill_tbank,tbank_reestr,
2009-04-17,2.0,RUB,skill_fill_tbank,tbank_reestr,
2010-04-19,0.22,RUB,skill_fill_yahoo,yahoo_ex_div,
2010-08-26,0.62,RUB,skill_fill_yahoo,yahoo_ex_div,
2011-04-15,1.2,RUB,skill_fill_yahoo,yahoo_ex_div,
2011-04-16,1.82,RUB,skill_fill_tbank,tbank_reestr,
2011-08-12,1.4,RUB,skill_fill_yahoo,yahoo_ex_div,
2012-04-09,0.6,RUB,skill_fill_yahoo,yahoo_ex_div,
2012-04-10,2.0,RUB,skill_fill_tbank,tbank_reestr,
2013-04-25,0.62,RUB,skill_fill_yahoo,yahoo_ex_div,
2014-06-17,0.67,RUB,moex_iss,,
2014-10-11,0.88,RUB,moex_iss,,
2015-06-16,1.56,RUB,skill_fill_dohod,,
2015-06-16,1.64,RUB,moex_iss,,
2015-10-12,0.93,RUB,moex_iss,,
2016-01-08,1.95,RUB,moex_iss,,
2016-06-14,1.13,RUB,moex_iss,,
2016-06-14,2.43,RUB,skill_fill_dohod,,
2016-10-12,1.08,RUB,moex_iss,,
2017-01-09,3.63,RUB,moex_iss,,
2017-06-14,2.35,RUB,moex_iss,,
2017-06-14,3.38,RUB,skill_fill_dohod,,
2017-10-12,3.2,RUB,moex_iss,,
2018-01-09,5.13,RUB,moex_iss,,
2018-06-20,3.36,RUB,skill_fill_dohod,,
2018-06-20,5.73,RUB,moex_iss,,
2018-10-12,5.24,RUB,moex_iss,,
2019-01-09,6.04,RUB,moex_iss,,
2019-05-06,5.8,RUB,moex_iss,,
2019-06-19,7.34,RUB,moex_iss,,
2019-10-10,3.68,RUB,moex_iss,,
2020-01-09,3.22,RUB,moex_iss,,
2020-06-09,3.12,RUB,moex_iss,,
2020-07-13,3.21,RUB,moex_iss,,
2020-10-12,4.75,RUB,moex_iss,,
2020-12-29,6.43,RUB,moex_iss,,
2021-05-11,7.25,RUB,moex_iss,,
2021-06-23,7.71,RUB,moex_iss,,
2021-09-07,13.62,RUB,moex_iss,,
2021-12-07,13.33,RUB,moex_iss,,
2023-01-11,2.6,RUB,moex_iss,,
2024-05-27,25.43,RUB,moex_iss,,
