registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2009-04-23,0.3098,RUB,skill_fill_tbank,tbank_reestr,
2010-02-25,0.07,RUB,skill_fill_tbank,tbank_reestr,
2011-02-28,1.176,RUB,skill_fill_yahoo,yahoo_ex_div,
2012-04-25,2.36,RUB,skill_fill_yahoo,yahoo_ex_div,
2013-03-04,2.78,RUB,skill_fill_yahoo,yahoo_ex_div,
2014-05-05,1.0,RUB,skill_fill_yahoo,yahoo_ex_div,
2015-05-07,1.52,RUB,skill_fill_yahoo,yahoo_ex_div,
2016-05-04,4.34,RUB,manual_disclosure,,
2019-04-22,19.94,RUB,moex_iss,,
2020-07-10,9.07,RUB,moex_iss,,
2021-04-27,0.73,RUB,moex_iss,,
2021-09-20,9.538,RUB,moex_iss,,
2022-07-11,0.744,RUB,moex_iss,,
2023-07-11,1.49,RUB,moex_iss,,
2024-07-09,2.94,RUB,moex_iss,,
2025-07-01,2.93,RUB,moex_iss,,
2026-06-30,0.83,RUB,skill_fill_tbank,tbank_reestr,
