registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2014-10-01,5.506845,RUB,skill_fill_yahoo,yahoo_ex_div,
2014-10-06,8.3,RUB,skill_fill_tbank,tbank_reestr,
