registry_close,amount,currency,source,registry_close_source
2013-10-21,4.81,RUB,moex_iss,
2018-12-24,6.39,RUB,moex_iss,
2019-07-08,1.46,RUB,moex_iss,
2019-12-23,4.41,RUB,moex_iss,
2020-06-29,0.46,RUB,moex_iss,
2020-12-27,5.37,RUB,moex_iss,
2021-07-12,0.47,RUB,moex_iss,
2021-12-26,3.22,RUB,moex_iss,
2022-07-08,0.37,RUB,moex_iss,
2022-12-25,8.05,RUB,moex_iss,
2023-07-10,0.90901,RUB,moex_iss,
2024-12-22,14.32642,RUB,moex_iss,
2025-07-08,4.44421,RUB,moex_iss,
