registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2018-11-08,0.0801497515821,RUB,moex_iss,,
2019-01-21,0.1602995031642,RUB,moex_iss,,
2019-05-11,0.0507767680824497,RUB,moex_iss,,
2019-07-01,0.088859344144287,RUB,moex_iss,,
2019-09-26,0.116786566589634,RUB,moex_iss,,
2020-01-04,0.111708889781389,RUB,moex_iss,,
2021-02-14,0.2792722244534733,RUB,moex_iss,,
2021-07-11,0.0660097985071846,RUB,moex_iss,,
2023-11-13,0.262531330926804,RUB,moex_iss,,
2024-07-08,1.14,RUB,moex_iss,,
2025-07-08,0.35,RUB,moex_iss,,
