registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2012-04-23,18.4,RUB,manual_disclosure,,
2013-04-22,25.21,RUB,manual_disclosure,,
2014-06-27,95.68,RUB,manual_disclosure,,
