registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
2011-04-21,0.066,RUB,skill_fill_yahoo,yahoo_ex_div,
2012-04-19,0.0631,RUB,skill_fill_yahoo,yahoo_ex_div,
2013-04-24,0.1561,RUB,skill_fill_yahoo,yahoo_ex_div,
2014-06-19,0.21,RUB,skill_fill_yahoo,yahoo_ex_div,
2016-06-21,0.5276,RUB,skill_fill_yahoo,yahoo_ex_div,
2017-07-10,0.427,RUB,skill_fill_yahoo,yahoo_ex_div,
2018-07-10,0.459,RUB,moex_iss,,
2019-07-10,0.792,RUB,moex_iss,,
2020-10-09,0.854,RUB,moex_iss,,
2021-07-15,0.332,RUB,moex_iss,,
2022-01-13,2.6029,RUB,moex_iss,,
2022-07-15,1.053,RUB,moex_iss,,
2023-01-13,0.2967,RUB,moex_iss,,
2023-07-14,0.0838,RUB,moex_iss,,
2026-01-13,1.06869,RUB,skill_fill_yahoo,yahoo_ex_div,
