registry_close,amount,currency,source,registry_close_source,split_adjusted_back_by
1998-04-10,0.05,RUB,skill_fill_tbank,tbank_reestr,
1999-03-07,0.0015,RUB,skill_fill_tbank,tbank_reestr,
2000-03-31,0.003,RUB,skill_fill_tbank,tbank_reestr,
2001-04-03,0.0077,RUB,skill_fill_tbank,tbank_reestr,
2002-04-12,0.0183,RUB,skill_fill_tbank,tbank_reestr,
2003-04-11,0.0184,RUB,skill_fill_tbank,tbank_reestr,
2004-05-13,0.0217,RUB,skill_fill_tbank,tbank_reestr,
2005-05-14,0.0221,RUB,skill_fill_tbank,tbank_reestr,
2006-04-11,0.0161,RUB,skill_fill_tbank,tbank_reestr,
2007-03-30,0.0212,RUB,skill_fill_tbank,tbank_reestr,
2007-05-10,0.0104,RUB,skill_fill_tbank,tbank_reestr,
2010-05-05,0.012623,RUB,skill_fill_yahoo,yahoo_ex_div,
2011-05-11,0.02,RUB,skill_fill_yahoo,yahoo_ex_div,
2012-05-11,0.03,RUB,skill_fill_yahoo,yahoo_ex_div,
2012-05-12,0.02,RUB,skill_fill_tbank,tbank_reestr,
2013-04-24,0.03,RUB,skill_fill_yahoo,yahoo_ex_div,
2014-06-16,0.04,RUB,moex_iss,,
2015-06-24,0.01,RUB,moex_iss,,
2016-06-17,0.0566,RUB,skill_fill_dohod,,
2017-06-14,0.0848,RUB,skill_fill_dohod,,
2018-06-18,0.1659,RUB,skill_fill_dohod,,
2019-07-02,0.21004,RUB,moex_iss,,
2020-07-08,0.12075,RUB,moex_iss,,
2021-07-05,0.17945,RUB,moex_iss,,
2022-07-11,0.22308,RUB,moex_iss,,
2023-07-04,0.18652,RUB,moex_iss,,
2024-07-09,0.16038,RUB,moex_iss,,
2025-07-08,0.22606373615,RUB,moex_iss,,
